,identifiant_unique,result_type,result_housenumber,result_street,result_postcode,result_citycode,result_city,result_district,result_context,result_score,latitude,longitude,origin
137,hc_creation_109450_reparation,housenumber,99,Rue albe,13004,13204,Marseille,Marseille 4e Arrondissement,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.5993046280991735,43.312433,5.405405,cas_32
138,des_ronds_danslo_163335_reparation_0546471872,housenumber,55,Rue de la Joie,17190,17337,Saint-Georges-d'Oléron,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.9586109090909092,45.984368,-1.311134,cas_32
139,cantin_thierry_70430_reparation_0637365516,housenumber,42,Rue Henri Radigois,44800,44162,Saint-Herblain,,"44, Loire-Atlantique, Pays de la Loire",0.863727619047619,47.213114,-1.659455,cas_32
140,soteras_inaki_168980_reparation_0626771262,housenumber,85,Impasse de l' Eglise,64240,64147,Briscous,,"64, Pyrénées-Atlantiques, Nouvelle-Aquitaine",0.9484563636363637,43.45967,-1.333464,cas_32
141,de_douhet_de_romananges_atinuke_9605_reparation_0786574313,street,,Avenue de Combe Valaurie,26000,26362,Valence,,"26, Drôme, Auvergne-Rhône-Alpes",0.8953517444717445,44.926365,4.914829,cas_32
142,gelin_clementine_176763_reparation_0645683721,housenumber,24,Rue du Puits Picard,14000,14118,Caen,,"14, Calvados, Normandie",0.9718936363636362,49.188217,-0.338852,cas_32
143,mobilis_industry_55827_reparation,street,,Route Departementale 916,59380,59570,Socx,,"59, Nord, Hauts-de-France",0.9413636363636364,50.945144,2.42986,cas_32
144,cristal_in_rock_62674_reparation_0479204940,street,,Rue des Grandes Alpes,73450,73306,Valloire,,"73, Savoie, Auvergne-Rhône-Alpes",0.9542772727272726,45.165413,6.42828,cas_32
145,atelier_south_bike_repair_222226_reparation,housenumber,735,Chemin de la Rouquaire,83600,83008,Bagnols-en-Forêt,,"83, Var, Provence-Alpes-Côte d'Azur",0.8481808556149731,43.549101,6.685827,cas_32
146,pixel_and_voxel_109370_reparation_0664844862,housenumber,118,Rue Francois Girard,6220,06155,Vallauris,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9615372727272726,43.57741,7.055915,cas_32
147,original_design_109107_reparation,housenumber,92,Chemin de Canteperdrix,6130,06069,Grasse,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9718454545454543,43.634171,6.905195,cas_32
148,cordonnerie_krikor_18741_reparation,housenumber,293,Rue Henri Poincare,83000,83137,Toulon,,"83, Var, Provence-Alpes-Côte d'Azur",0.9710872727272726,43.118952,5.941174,cas_32
149,sos_electromenager_184143_reparation_0783349078,housenumber,25,Rue Kahl Am Main,38090,38553,Villefontaine,,"38, Isère, Auvergne-Rhône-Alpes",0.960149090909091,45.613813,5.157749,cas_32
150,vitirover_ops_193173_reparation_0980825508,housenumber,1,Rue des Anciens Combattants d'Afrique du Nord,60200,60159,Compiègne,,"60, Oise, Hauts-de-France",0.7100499884925201,49.401913,2.80859,cas_31
151,origamimani_176728_reparation,housenumber,19,Rue Marthe Gibrat,14670,14712,Troarn,,"14, Calvados, Normandie",0.9567181818181816,49.203692,-0.184372,cas_32
152,maily_design_222215_reparation_0493046468,housenumber,6,place des felibres,83520,83107,Roquebrune-sur-Argens,,"83, Var, Provence-Alpes-Côte d'Azur",0.9564454545454544,43.500028,6.644665,cas_32
153,alpine_workshop_latelier_alpin_104987_reparation_0652838893,housenumber,9,Impasse de la Vulpillière,74960,74010,Annecy,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9734363636363637,45.89561,6.08811,cas_32
154,latelier_de_kuniko_172574_reparation_0781404879,housenumber,164,Cours de la Somme,33800,33063,Bordeaux,,"33, Gironde, Nouvelle-Aquitaine",0.9872509090909092,44.824217,-0.572526,cas_32
155,altiloc_111542_reparation,street,,Rue de Saint-Guérin,73440,73257,Les Belleville,,"73, Savoie, Auvergne-Rhône-Alpes",0.4843448484848485,45.387868,6.497882,cas_32
156,amss_informatique_17518_reparation_0666147698,housenumber,720,Avenue des Fauvettes,6410,06018,Biot,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.96813,43.634063,7.058602,cas_32
157,blot_maud_110998_reparation_0243121582,housenumber,9,Allée des Mauves,53200,53066,Chemazé,,"53, Mayenne, Pays de la Loire",0.8883154545454545,47.783846,-0.779682,cas_31
158,brico_lillers_192771_reparation,street,,Rue de Verdun,62190,62516,Lillers,,"62, Pas-de-Calais, Hauts-de-France",0.9689427272727272,50.5599,2.489175,cas_32
159,nntj_138385_reparation_0254421938,housenumber,11,Quai Henri Chavigny,41000,41018,Blois,,"41, Loir-et-Cher, Centre-Val de Loire",0.9703672727272726,47.585594,1.342922,cas_32
160,boutique_multi_services_196701_reparation_0386279775,street,,Route de Surgy,58500,58079,Clamecy,,"58, Nièvre, Bourgogne-Franche-Comté",0.9494590909090908,47.468708,3.520573,cas_32
161,minit_solutions_121404_reparation,street,,Place René Cance,76700,76305,Gonfreville-l'Orcher,,"76, Seine-Maritime, Normandie",0.7018599999999999,49.508903,0.231549,cas_32
162,avenir_informatique_85_133905_reparation,housenumber,11,Rue denis papin,85400,85128,Luçon,,"85, Vendée, Pays de la Loire",0.9598,46.460718,-1.141682,cas_32
163,guyot_isabelle_217558_reparation,housenumber,6,Rue Carnot,77120,77131,Coulommiers,,"77, Seine-et-Marne, Île-de-France",0.9080453372434016,48.816403,3.084089,cas_32
164,galaxiphone_123570_reparation_0383430849,street,,Rue Haute,54200,54528,Toul,,"54, Meurthe-et-Moselle, Grand Est",0.4049243401759531,48.676553,5.89095,cas_32
165,le_draa_du_sahara_116949_reparation_0660384042,street,,Allee des Dolomites,26700,26235,Pierrelatte,,"26, Drôme, Auvergne-Rhône-Alpes",0.785531645021645,44.367107,4.703923,cas_32
166,les_bijoux_de_louise_118880_reparation_0631905907,housenumber,14,Impasse des Marguerites,14740,14098,Thue et Mue,,"14, Calvados, Normandie",0.9571390909090908,49.214375,-0.510591,cas_32
167,antenne_cable_satellite_1302_reparation_0475553382,street,,Route de Bayanne,26300,26004,Alixan,,"26, Drôme, Auvergne-Rhône-Alpes",0.6616731168831169,45.003518,5.003353,cas_32
168,jeb_176489_reparation_0650084344,housenumber,1840,Route de l'Herm,7310,07226,Saint-Clément,,"07, Ardèche, Auvergne-Rhône-Alpes",0.8227227272727272,44.941989,4.252707,cas_32
169,noaness_creation_223790_reparation_0662514310,housenumber,17,Residence Saint Hippolyte,3190,03301,Vaux,,"03, Allier, Auvergne-Rhône-Alpes",0.9515,46.41237,2.590977,cas_32
170,vincent_gregoire_60561_reparation_0232445075,housenumber,635,Route du Bec,27800,27380,Malleville-sur-le-Bec,,"27, Eure, Normandie",0.9455563636363636,49.233205,0.737626,cas_32
171,repar_phone_tfmt_33895_reparation_0490872201,housenumber,390,Rue Jean Marie Tjibaou,84000,84007,Avignon,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.9682890909090908,43.928026,4.79077,cas_32
172,hubert_nelly_111134_reparation,housenumber,33,rue de Bellevue,72000,72181,Le Mans,,"72, Sarthe, Pays de la Loire",0.9725681818181816,48.0149,0.204888,cas_32
173,sarl_les_orailles_185174_reparation,locality,,,50810,50492,Saint-Jean-d'Elle,,"50, Manche, Normandie",0.665516594761171,49.095573,-0.892674,cas_31
174,miss_eyota_168727_reparation_0645026341,housenumber,1,Lieu Dit l’Anon,86470,86123,Boivre-la-Vallée,,"86, Vienne, Nouvelle-Aquitaine",0.9456063636363636,46.498701,0.128057,cas_32
175,brico_damo_104375_reparation_0450542104,housenumber,98,Chemin du vieux four,74310,74143,Les Houches,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9512209090909092,45.908722,6.762594,cas_32
176,sarl_piot_services_125123_reparation_0325325098,street,,Route départementale 200,52000,52072,Brethenay,,"52, Haute-Marne, Grand Est",0.6795371900826446,48.160248,5.13739,cas_31
177,zp_services_163774_reparation_0667742401,housenumber,2,Avenue de la Brasérade,40510,40296,Seignosse,,"40, Landes, Nouvelle-Aquitaine",0.7656515221987313,43.694237,-1.42732,cas_32
178,ro_bracelets_184599_reparation_0695275991,housenumber,37,Rue de l’Eglise,27670,27582,Saint-Ouen-du-Tilleul,,"27, Eure, Normandie",0.8568221343873517,49.291275,0.950055,cas_32
179,friemann_julien_163112_reparation_0610353992,municipality,,,24250,24207,Groléjac,,"24, Dordogne, Nouvelle-Aquitaine",0.5872660173160172,44.814026,1.294151,cas_32
180,rapid_retouches_6726_reparation,housenumber,82,Rue Jeanne Maillotte,59110,59368,La Madeleine,,"59, Nord, Hauts-de-France",0.967091818181818,50.652294,3.069326,cas_32
181,jean_pierre_aubert_2719_reparation_0475260712,housenumber,30,Allée du Charron Casimir Illy,26110,26220,Nyons,,"26, Drôme, Auvergne-Rhône-Alpes",0.5791413833992095,44.353151,5.121889,cas_32
182,chouet_couture_160339_reparation_0546419775,street,,Rue des Dames,17000,17300,La Rochelle,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.913581818181818,46.160851,-1.149169,cas_32
183,cp_services_195244_reparation_0615985897,housenumber,4,Place Henri IV,2100,02691,Saint-Quentin,,"02, Aisne, Hauts-de-France",0.7159961179361178,49.844988,3.282479,cas_32
184,au_coeur_du_bois_187471_reparation_0675307861,housenumber,171,Rue des Marronniers,69620,69239,Saint-Vérand,,"69, Rhône, Auvergne-Rhône-Alpes",0.8403821645021645,45.919193,4.530959,cas_32
185,gravures_paca_181043_reparation_0603031530,housenumber,67,Boulevard Sadi Carnot,6110,06030,Le Cannet,,"06, Alpes-Maritimes, Provence-Alpes-Côte d'Azur",0.9746245454545454,43.573281,7.016289,cas_32
186,le_beau_bois_195260_reparation_0762075656,street,,Rue Eugène Potelet,2320,02619,Prémontré,,"02, Aisne, Hauts-de-France",0.9504572727272728,49.5404,3.413719,cas_32
187,atelier_913_59129_reparation,street,,corniche des issambres,83380,83107,Roquebrune-sur-Argens,,"83, Var, Provence-Alpes-Côte d'Azur",0.5943686561264823,43.344775,6.703687,cas_32
188,soleilrose_creations_183545_reparation_0699982382,housenumber,892,Route de Jean Moulin,13670,13089,Saint-Andiol,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.890754025974026,43.827422,4.945254,cas_32
189,so_or_168636_reparation_0546220696,street,,Avenue du Val Lumière,17640,17461,Vaux-sur-Mer,,"17, Charente-Maritime, Nouvelle-Aquitaine",0.7068447619047619,45.645165,-1.052018,cas_32
190,audebert_162019_reparation_0553815561,street,,Rue du Salembre,24190,24309,Neuvic,,"24, Dordogne, Nouvelle-Aquitaine",0.5436059595959596,45.111257,0.450552,cas_32
191,paddock_motobike_215355_reparation,housenumber,7,Rue Ampère,95660,95134,Champagne-sur-Oise,,"95, Val-d'Oise, Île-de-France",0.9509763636363636,49.141451,2.25684,cas_32
192,elizen_babette_couture_178971_reparation_0672330318,housenumber,979,Route de Cabasse,83340,83073,Le Luc,,"83, Var, Provence-Alpes-Côte d'Azur",0.9635172727272726,43.403084,6.314426,cas_32
193,bijoux_boucles_et_creations_109184_reparation_0625786032,street,,Le Clos Causan,13430,13035,Eyguières,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.6393235537190082,43.694147,5.039076,cas_32
194,aty_pique_couture_100345_reparation_0663113578,housenumber,8,Rue des Goélands (voie privée),38500,38563,Voiron,,"38, Isère, Auvergne-Rhône-Alpes",0.6994361038961038,45.362538,5.575825,cas_32
195,montelovelo_54767_sinoe,housenumber,1,Rue Saint Martin,26200,26198,Montélimar,,"26, Drôme, Auvergne-Rhône-Alpes",0.4935026729986431,44.560668,4.753252,cas_31
196,guillier_aude_204565_reparation_0627537774,street,,Impasse  Roux-François,53160,53249,Vimartin-sur-Orthe,,"53, Mayenne, Pays de la Loire",0.7775574747474746,48.272634,-0.201955,cas_32
197,rest_or_60386_reparation_0232561776,street,,Route de Pont l’Eveque,27260,27170,Cormeilles,,"27, Eure, Normandie",0.9539136363636362,49.254092,0.376134,cas_32
198,carica_119752_reparation_0619830166,locality,,,38750,38191,Huez,,"38, Isère, Auvergne-Rhône-Alpes",0.6151674025974027,45.083394,6.059622,cas_32
199,retouches_marie_louise_219541_reparation,housenumber,395,Rue du Général Leclerc,95130,95252,Franconville,,"95, Val-d'Oise, Île-de-France",0.9750209090909088,48.988861,2.206606,cas_32
200,atelier_des_cordonniers_172815_reparation,housenumber,155,Cours de l'Argonne,33000,33063,Bordeaux,,"33, Gironde, Nouvelle-Aquitaine",0.5724004958677685,44.826031,-0.577327,cas_32
201,a_l_heure_pile_109125_reparation,street,,Route de Fontvieille,13200,13004,Arles,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.4547083471074379,43.649312,4.717352,cas_32
202,stc_sem_dental_170511_reparation_0674147814,housenumber,18,Route Du Vieux Chene,19240,19005,Allassac,,"19, Corrèze, Nouvelle-Aquitaine",0.8145389510489509,45.27542,1.461523,cas_32
203,martirepa_84_52005_reparation,housenumber,120,Rue Léonard de Vinci,84120,84089,Pertuis,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.9615345454545452,43.682725,5.50332,cas_32
204,lpc_cuir_178466_reparation_0663924481,street,,Place Marquis de Larray,5600,05082,Mont-Dauphin,,"05, Hautes-Alpes, Provence-Alpes-Côte d'Azur",0.8772747107438015,44.669396,6.625712,cas_32
205,marchand_stephane_72172_reparation_0243076128,housenumber,1,Rue de l’Anjou (Ampoigné),53200,53124,Prée-d'Anjou,,"53, Mayenne, Pays de la Loire",0.580199627039627,47.810682,-0.82542,cas_32
206,victoire_et_lilie_166306_reparation_0625355226,locality,,,16190,16230,Montmoreau,,"16, Charente, Nouvelle-Aquitaine",0.7036137320574162,45.3915,0.14035,cas_31
207,emmanuel_kawala_ebeniste_7385_reparation_0652775406,housenumber,80,Rue Paul Giraud,7300,07324,Tournon-sur-Rhône,,"07, Ardèche, Auvergne-Rhône-Alpes",0.951321818181818,45.051089,4.835572,cas_32
208,ski_higher_2149_reparation,street,,Route de meribel,73550,73015,Les Allues,,"73, Savoie, Auvergne-Rhône-Alpes",0.7006127272727272,45.404242,6.563551,cas_32
209,biolart_4677_reparation_0632685859,housenumber,131,Impasse de la Biollaise,74120,74173,Megève,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.95048,45.844455,6.638778,cas_32
210,j_c_mirabel_mirabel_optique_epinay_209682_reparation,street,,Rue de Corbeil,91360,91216,Épinay-sur-Orge,,"91, Essonne, Île-de-France",0.866373538083538,48.670689,2.331707,cas_32
211,aude_mael_175893_reparation,housenumber,179,Avenue Georges Pompidou,33500,33243,Libourne,,"33, Gironde, Nouvelle-Aquitaine",0.9717081818181816,44.942469,-0.231408,cas_32
212,mme_peigner_mariepascale_222276_reparation_0674188266,housenumber,1,Rue Rene Cassin,13470,13119,Carnoux-en-Provence,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.947241818181818,43.261094,5.574433,cas_32
213,gaspard_sports_2743_reparation,street,,Route du Planay,73270,73034,Beaufort,,"73, Savoie, Auvergne-Rhône-Alpes",0.7160284848484847,45.675876,6.552495,cas_32
214,quesack_6901_reparation_0950652213,housenumber,188,Avenue Ferdinand Janvier,7100,07010,Annonay,,"07, Ardèche, Auvergne-Rhône-Alpes",0.9686036363636362,45.266502,4.662785,cas_32
215,ml_services_125893_reparation_0673606788,housenumber,73,Impasse du Pavier,27520,27089,Thénouville,,"27, Eure, Normandie",0.9405390909090908,49.276865,0.806483,cas_32
216,ebnisterie_bonnin_172390_reparation_0674794820,housenumber,1,Avenue de Cramat,40140,40310,Soustons,,"40, Landes, Nouvelle-Aquitaine",0.9587436363636364,43.747696,-1.320002,cas_32
217,haut_var_motoculture_18407_reparation_0494766123_0670070235,street,,Route de Grasse,83830,83056,Figanières,,"83, Var, Provence-Alpes-Côte d'Azur",0.95118,43.56251,6.526941,cas_32
218,home_info_services_121541_reparation_0235615930,housenumber,8,Rue de la Republique,76420,76095,Bihorel,,"76, Seine-Maritime, Normandie",0.9623636363636364,49.454822,1.114967,cas_32
219,hansi_mahdi_119717_reparation_0788508526,housenumber,6,Allée des Vergers,74600,74010,Annecy,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9723136363636362,45.87697,6.105354,cas_32
220,usp_162753_reparation,municipality,,,47140,47315,Trentels,,"47, Lot-et-Garonne, Nouvelle-Aquitaine",0.5631864462809917,44.445684,0.861614,cas_32
221,proservices_equipement_70572_reparation,housenumber,11,Rue Képler,44240,44035,La Chapelle-sur-Erdre,,"44, Loire-Atlantique, Pays de la Loire",0.9624936363636364,47.26424,-1.552435,cas_32
222,mm_gargowitch_lancelot_181512_reparation_0750487582,street,,Avenue d'Avignon,84700,84129,Sorgues,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.8636207988980715,43.999993,4.868089,cas_32
223,mme_bouillez_roxane_56149_reparation_0952396218,housenumber,115b,Rue de Douai,59000,59350,Lille,,"59, Nord, Hauts-de-France",0.7894452617079889,50.620721,3.072858,cas_32
224,groupe_sullet_137190_reparation,street,,Boulevard Charles de Gaulle,37540,37214,Saint-Cyr-sur-Loire,,"37, Indre-et-Loire, Centre-Val de Loire",0.7366679461279461,47.421718,0.660228,cas_32
225,dupuis_anne_laure_100103_reparation,housenumber,10,Rue du Pont-Barré,49750,49292,Val-du-Layon,,"49, Maine-et-Loire, Pays de la Loire",0.608686013986014,47.302028,-0.630486,cas_32
226,gervaise_gournay_174374_reparation_0782866566,street,,Rue André Dupin,33310,33249,Lormont,,"33, Gironde, Nouvelle-Aquitaine",0.964540909090909,44.87972,-0.521417,cas_32
227,iacob_mihail_173619_reparation_0650330843,housenumber,10,Rue des Violettes,33700,33281,Mérignac,,"33, Gironde, Nouvelle-Aquitaine",0.96596,44.849729,-0.649099,cas_32
228,pmt_pagel_materiels_et_tehniques_211205_reparation_0139226435,housenumber,22,Rue Gustave Eiffel,78300,78498,Poissy,,"78, Yvelines, Île-de-France",0.9631327272727273,48.946491,2.063884,cas_32
229,blanc_claude_19787_reparation_0683491183,housenumber,686,Rue Antoine Groignard,83200,83137,Toulon,,"83, Var, Provence-Alpes-Côte d'Azur",0.9791772727272726,43.14594,5.902401,cas_32
230,interservice_6051_reparation,street,,Avenue Marechal Juin,42800,42186,Rive-de-Gier,,"42, Loire, Auvergne-Rhône-Alpes",0.8981929711751663,45.532067,4.626423,cas_32
231,atelier_jsl_216992_reparation_0160357440,street,,Chemin des Coches,77290,77294,Mitry-Mory,,"77, Seine-et-Marne, Île-de-France",0.820556524064171,48.97811,2.614399,cas_32
232,namali_202649_reparation_0625685468,housenumber,50,Rue de l’Arcade,5400,05123,La Roche-des-Arnauds,,"05, Hautes-Alpes, Provence-Alpes-Côte d'Azur",0.9488736363636362,44.564112,5.959485,cas_32
233,societe_dexploitation_des_etablisseme_21104_reparation,housenumber,208,Route de la Bésarde,84260,84122,Sarrians,,"84, Vaucluse, Provence-Alpes-Côte d'Azur",0.8644753613053612,44.084925,4.960654,cas_32
234,zoum_bike_store_125198_reparation,housenumber,7,Rue du Petit Chemin d’Aix,13120,13041,Gardanne,,"13, Bouches-du-Rhône, Provence-Alpes-Côte d'Azur",0.8073702660753879,43.467576,5.465472,cas_32
235,bienvenu_sylvain_113907_reparation_0634072423,street,,Rue de Champ Guarguan,74370,74010,Annecy,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.8197848484848484,45.944781,6.124994,cas_32
236,mecaman_9842_reparation_0469234511,street,,Boulevard du Vivarais,7000,07186,Privas,,"07, Ardèche, Auvergne-Rhône-Alpes",0.6112196503496503,44.72306,4.608193,cas_32
237,rebourg_adeline_31872_reparation_0681116371,street,,Lieu Dit le Taillis,42430,42339,Chausseterre,,"42, Loire, Auvergne-Rhône-Alpes",0.5975761660079051,45.895687,3.790233,cas_32
238,atelier_metamorphose_223742_reparation_0642640728,housenumber,27,Rue de la Vieille Forge,73350,73161,Montagny,,"73, Savoie, Auvergne-Rhône-Alpes",0.9430181818181818,45.463211,6.577026,cas_32
239,bayer_henri_106888_reparation_0687728884,housenumber,12,Rue du Petit Malbrande,74100,74012,Annemasse,,"74, Haute-Savoie, Auvergne-Rhône-Alpes",0.9636281818181816,46.189733,6.238164,cas_32
240,keyshoes_6006_reparation,housenumber,24,Avenue des Allobroges,26100,26281,Romans-sur-Isère,,"26, Drôme, Auvergne-Rhône-Alpes",0.9701972727272729,45.053356,5.087349,cas_32
241,rachet_francois_172490_reparation,housenumber,107,Avenue du Docteur Nancel Pénard,33600,33318,Pessac,,"33, Gironde, Nouvelle-Aquitaine",0.9215465570599612,44.808978,-0.632089,cas_32
242,le_monde_de_patou_93344_reparation_0479260381,housenumber,15,Rue de l'épine,73160,73087,Cognin,,"73, Savoie, Auvergne-Rhône-Alpes",0.96158,45.561437,5.895973,cas_32
